COD_CURSO,CURSO,NUM_VERSAO,DESCR_ESTRUTURA,PERIODO_IDEAL,COD_DISCIPLINA,NOME_DISCIPLNA,CREDITOS,CH_TEORICA,CH_PRATICA,CH_TOTAL
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,1,IHP122,LÍNGUA BRASILEIRA DE SINAIS A,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,2,FEF022,PSICOLOGIA DA EDUCACÃO II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,2,IHE008,LINGUA FRANCESA II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,2,IHE092,PRATICA ESCRITA EM LINGUA FRANCESA I,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,2,IHE096,PRATICA ORAL EM LINGUA FRANCESA II,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,2,IHE119,LEITURA EM LINGUA FRANCESA II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,2,IHP051,COMUNICACÃO EM PROSA MODERNA II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHE039,CULTURA DE EXPRESSAO FRANCESA,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHE097,PRATICA ESCRITA EM LINGUA FRANCESA II,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHE107,PRATICA ORAL EM LINGUA FRANCESA III,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHE108,LINGUA FRANCESA III,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHP013,TEORIA DA LITERATURA I,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHP050,LINGUA LATINA I,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,3,IHP107,INTRODUÇÃO AOS ESTUDOS LINGUÍSTICOS,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,4,FET121,DIDATICA GERAL,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,4,IHE118,LINGUA FRANCESA IV,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,4,IHE207,PRATICA ESCRITA EM LINGUA FRANCESA III,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,4,IHE254,PRÁTICA DE ENSINO LÍNGUA FRANCESA I,4,15,90,105
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,4,IHP023,TEORIA DA LITERATURA II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,4,IHP060,LINGUA LATINA II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,5,FEA009,LEGISLAÇÃO DO ENSINO BÁSICO,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,5,IHE015,LITERATURA FRANCESA I,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,5,IHE120,LINGUA FRANCESA  V,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,5,IHE255,METODOLOGIA DO ENSINO DA LÍNGUA FRANCESA,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,5,IHE256,PRÁTICA DE ENSINO LÍNGUA FRANCESA II,4,15,90,105
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,5,IHP086,LITERATURA BRASILEIRA III,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,6,IHE025,LITERATURA FRANCESA II,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,6,IHE135,LINGUA  FRANCESA VI,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,6,IHE197,LINGUISTICA APLICADA AO ENSINO DO FRANCÊS,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,6,IHE257,PRÁTICA DE ENSINO DA LÍNGUA FRANCESA III,4,15,90,105
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,6,IHE258,TRABALHO DE CONCLUSÃO DE CURSO I,3,30,30,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,7,IHE035,LITERATURA FRANCESA III,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,7,IHE259,PRÁTICA DE ENSINO LÍNGUA FRANCESA IV,4,15,90,105
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,7,IHE267,TRABALHO DE CONCLUSÃO DE CURSO II,3,30,30,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,7,IHE269,ESTÁGIO SUPERVISIONADO EM LÍNGUA FRANCESA I,8,30,180,210
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,7,IHP174,INTRODUÇÃO AO ESTUDO DAS LÍNGUAS ÍNDIGENAS,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,8,IHE045,LITERATURA FRANCESA IV,4,60,,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,8,IHE268,TRABALHO DE CONCLUSÃO DE CURSO III,1,,30,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,8,IHE270,ESTÁGIO SUPERVISIONADO EM LÍNGUA FRANCESA II,8,30,180,210
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IH16,Letras - Língua e Literatura Francesa,2016/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE260,FRANCÊS COM OBJETIVOS UNIVERSITÁRIOS,6,90,,90
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE261,LITERATURA E CINEMA,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE262,INTRODUÇÃO À TRADUÇÃO,2,30,,30
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE263,TÓPICOS ESPECIAIS EM LÍNGUA FRANCESA,3,30,30,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE264,TÓPICOS ESPECIAIS EM CULTURA FRANCÓFONA,3,30,30,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE265,TÓPICOS ESPECIAIS EM LITERATURA FRANCÓFONA,3,30,30,60
IH16,Letras - Língua e Literatura Francesa,2016/1,OPTATIVAS,,IHE266,CONVERSAÇÃO EM LÍNGUA FRANCESA,2,,60,60
IH19,Música,2010/1,OBRIGATÓRIAS,1,FET024,METODOLOGIA DO TRABALHO CIENTÍFICO,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,1,IHI001,ESTÉTICA E FILOSOFIA DA ARTE,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,1,IHI045,PERCEPÇÃO MUSICAL I,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,1,IHI046,PRÁTICA INSTRUMENTAL I,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,1,IHI115,FOLCLORE E CULTURA BRASILEIRA,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,1,IHI228,CANTO CORAL I,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,1,IHP041,COMUNICACÃO EM PROSA MODERNA I,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,2,FEF012,PSICOLOGIA DA EDUCACÃO I,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,2,IHI006,HISTÓRIA DA ARTE I,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,2,IHI049,TECNOLOGIA EDUCACIONAL,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,2,IHI087,CANTO CORAL II,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,2,IHI088,OFICINAS PEDAGÓGICAS APLICADAS AO ENSINO DE MÚSICA I,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,2,IHI127,PERCEPÇÃO MUSICAL II,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,2,IHI128,PRÁTICA INSTRUMENTAL II,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,3,FEF022,PSICOLOGIA DA EDUCACÃO II,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHI003,TECNOLOGIA EDUCACIONAL APLICADA À MÚSICA I,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHI016,HISTORIA DA ARTE II,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHI089,CANTO CORAL III,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHI091,OFICINAS PEDAGÓGICAS APLICADAS AO ENSINO DA MÚSICA II,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHI131,PERCEPÇÃO MUSICAL III,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHI132,PRÁTICA INSTRUMENTAL III,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,3,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,4,FET121,DIDATICA GERAL,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,4,IHI093,HARMONIA,3,45,,45
IH19,Música,2010/1,OBRIGATÓRIAS,4,IHI134,HISTÓRIA DA MÚSICA I,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,4,IHI137,PRÁTICA INSTRUMENTAL IV,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,4,IHI140,FUNDAMENTOS DA EDUCAÇÃO EM ARTE,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,4,IHI191,CANTO CORAL E REGÊNCIA I,2,15,30,45
IH19,Música,2010/1,OBRIGATÓRIAS,4,IHI192,OFICINAS PEDAGÓGICAS APLICADAS AO ENSINO DA MÚSICA III,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,5,FEA011,ESTRUTURA E FUNCIONAMENTO DO ENSINO BÁSICO,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI139,HISTÓRIA DA MÚSICA II,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI142,INSTRUMENTO MUSICAL COMPLEMENTAR I,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI193,CANTO CORAL E REGÊNCIA II,2,15,30,45
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI197,CONTRAPONTO I,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI198,PESQUISA EM ARTE I,2,30,,30
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI199,OFICINAS PEDAGÓGICAS APLICADAS AO ENSINO DA MÚSICA IV,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,5,IHI221,SEMIÓTICA DA MÚSICA,2,30,,30
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI136,ANÁLISE E ESTRUTURAÇÃO MUSICAL I,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI146,INSTRUMENTO MUSICAL COMPLEMENTAR II,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI147,ORGANOLOGIA,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI148,PROSÓDIA MUSICAL,1,,30,30
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI169,HISTÓRIA DA MÚSICA III,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI171,HISTÓRIA DA MÚSICA POPULAR BRASILEIRA,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI222,PESQUISA EM ARTE II,2,30,,30
IH19,Música,2010/1,OBRIGATÓRIAS,6,IHI223,TECNOLOGIA E PRODUÇÃO SONORA I,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,7,IHI143,PRÁTICA DE CONJUNTO MUSICAL I,2,,60,60
IH19,Música,2010/1,OBRIGATÓRIAS,7,IHI229,ELABORAÇÃO DE PROJETOS,2,30,,30
IH19,Música,2010/1,OBRIGATÓRIAS,7,IHI323,EDUCAÇÃO ESPECIAL: METODOLOGIA APLICADA AO ENSINO DA MÚSICA,3,30,30,60
IH19,Música,2010/1,OBRIGATÓRIAS,7,IHI325,ESTÁGIO SUPERVISIONADO I,7,,210,210
IH19,Música,2010/1,OBRIGATÓRIAS,8,IHI151,PRÁTICA DE CONJUNTO MUSICAL II,2,,60,60
IH19,Música,2010/1,OBRIGATÓRIAS,8,IHI326,TRABALHO DE CONCLUSÃO DE CURSO,4,60,,60
IH19,Música,2010/1,OBRIGATÓRIAS,8,IHI327,ESTÁGIO SUPERVISIONADO II,7,,210,210
IH19,Música,2010/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IH19,Música,2010/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IH20,História,2019/1,OBRIGATÓRIAS,1,FEF018,PSICOLOGIA DA EDUCACÃO,5,75,,75
IH20,História,2019/1,OBRIGATÓRIAS,1,IHH166,DIDÁTICA DA HISTÓRIA,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,1,IHH167,HISTÓRIA ANTIGA ORIENTAL,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,1,IHP123,LINGUA BRASILEIRA DE SINAIS B,4,60,,60
IH20,História,2019/1,OBRIGATÓRIAS,1,IHS008,INTRODUCÃO À ANTROPOLOGIA CULTURAL,4,60,,60
IH20,História,2019/1,OBRIGATÓRIAS,2,IHH168,HISTÓRIA ANTIGA OCIDENTAL,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,2,IHH169,HISTÓRIA DA AMAZÔNIA I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,2,IHH170,HISTÓRIAS DAS ÁFRICAS,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,2,IHH171,HISTÓRIA INDÍGENA E DO INDIGENISMO,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,3,IHH172,HISTÓRIA DA ALTA IDADE MÉDIA,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,3,IHH173,METODOLOGIA DA HISTÓRIA,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,3,IHH174,HISTÓRIA DA AMAZÔNIA II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,3,IHH175,METODOLOGIA DO ENSINO DA HISTÓRIA I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,4,IHH176,HISTÓRIA DA BAIXA IDADE MÉDIA,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,4,IHH177,HISTÓRIA DA AMAZÔNIA III,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,4,IHH178,HISTORIOGRAFIA BRASILEIRA,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,4,IHH179,METODOLOGIA DO ENSINO DA HISTÓRIA II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,5,IHH180,HISTÓRIA MODERNA,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,5,IHH183,HISTÓRIA DA AMÉRICA I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,5,IHH196,HISTÓRIA DO BRASIL COLONIAL,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,5,IHH197,METODOLOGIA DA PESQUISA EM HISTÓRIA I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,5,IHH198,ESTÁGIO SUPERVISIONADO I,3,,90,90
IH20,História,2019/1,OBRIGATÓRIAS,6,IHH199,TEORIA DA HISTÓRIA I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,6,IHH225,HISTÓRIA DO BRASIL IMPERIAL,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,6,IHH226,HISTÓRIA DA AMÉRICA II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,6,IHH227,ESTÁGIO SUPERVISIONADO II,4,,120,120
IH20,História,2019/1,OBRIGATÓRIAS,6,IHH228,METODOLOGIA DA PESQUISA EM HISTÓRIA II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,7,IHH229,HISTÓRIA CONTEMPORÂNEA I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,7,IHH230,TEORIA DA HISTÓRIA II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,7,IHH231,HISTÓRIA DO BRASIL REPUBLICANO I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,7,IHH232,HISTORIOGRAFIA GERAL I,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,7,IHH233,ESTÁGIO SUPERVISIONADO III,3,,90,90
IH20,História,2019/1,OBRIGATÓRIAS,7,IHH234,TRABALHO DE CONCLUSÃO DE CURSO I,2,,60,60
IH20,História,2019/1,OBRIGATÓRIAS,8,IHH235,HISTÓRIA CONTEMPORÂNEA II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,8,IHH236,HISTÓRIA DO BRASIL REPUBLICANO II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,8,IHH237,ESTÁGIO SUPERVISIONADO IV,4,,120,120
IH20,História,2019/1,OBRIGATÓRIAS,8,IHH238,HISTORIOGRAFIA GERAL II,4,45,30,75
IH20,História,2019/1,OBRIGATÓRIAS,8,IHH239,TRABALHO DE CONCLUSÃO DE CURSO II,2,,60,60
IH20,História,2019/1,OBRIGATÓRIAS,,ENADE01,ENADE - INGRESSANTE,,,,
IH20,História,2019/1,OBRIGATÓRIAS,,ENADE02,ENADE - CONCLUINTE,,,,
IH20,História,2019/1,OPTATIVAS,,IHH029,DEMOGRAFIA HISTORICA,3,45,,45
IH20,História,2019/1,OPTATIVAS,,IHH030,PALEOGRAFIA,3,45,,45
IH20,História,2019/1,OPTATIVAS,,IHH062,HISTORIA E MOVIMENTOS SOCIAIS NA AMAZONIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH063,HISTORIA CULTURAL DA AMAZONIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH068,HISTORIA E LITERATURA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH107,HISTÓRIA E HISTORIOGRAFIA DAS MULHERES,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH119,HISTORIA DA CULTURA AMAZONENSE,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH120,HISTORIA DA AMAZONIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH130,HISTORIA ECON. POLITICA SOC.GERAL,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH131,CULTURA IBERICA,3,45,,45
IH20,História,2019/1,OPTATIVAS,,IHH133,HISTÓRIA DA SAÚDE E DAS DOENÇAS NA ÁFRICA SUBSSARIANA FONTES E HISTORIOGRAFIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH140,HISTORIA ECON.POL.SOCIAL DO BRASIL,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH141,HISTÓRIA E PERIODISMO,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH200,INTRODUÇÃO À HISTÓRIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH218,"HISTÓRIA, MEMÓRIA E PATRIMÔNIO",4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH220,HISTÓRIA ORAL,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH240,LEITURA DOCUMENTAL DE MANUSCRITOS - SÉCULOS XVII A XIX,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH241,TÓPICOS ESPECIAIS EM HISTÓRIA E CULTURA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH242,TÓPICOS ESPECIAIS EM HISTÓRIA MEDIEVAL,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH243,TÓPICOS ESPECIAIS EM HISTÓRIA MODERNA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH244,TÓPICOS ESPECIAIS EM HISTÓRIA CONTEMPORÂNEA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH245,TÓPICOS ESPECIAIS EM HISTÓRIA DA AMAZÔNIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH246,TÓPICOS ESPECIAIS EM HISTÓRIA DO TRABALHO E DOS TRABALHADORES NO BRASIL,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH247,TÓPICOS ESPECIAIS EM ENSINO DE HISTÓRIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH248,TÓPICOS ESPECIAIS EM HISTÓRIA ECONÔMICA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH249,TÓPICOS ESPECIAIS EM HISTÓRIA DOS MOVIMENTOS SOCIAIS,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH250,TÓPICOS ESPECIAIS EM HISTÓRIA E HISTORIOGRAFIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH251,TÓPICOS ESPECIAIS EM TEORIA DA HISTÓRIA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH252,TÓPICOS ESPECIAIS EM DIREITOS HUMANOS,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH253,TÓPICOS ESPECIAIS EM HISTÓRIA E MEIO AMBIENTE,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH254,TÓPICOS ESPECIAIS EM HISTÓRIA POLÍTICA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH255,TÓPICOS ESPECIAIS EM HISTÓRIA E DOCUMENTAÇÃO,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH256,TÓPICOS ESPECIAIS EM HISTÓRIA IBÉRICA MODERNA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH257,TÓPICOS ESPECIAIS EM CULTURA POLÍTICA E PODER NA AMÉRICA PORTUGUESA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH258,TÓPICOS ESPECIAIS EM HISTÓRIA DAS ÁFRICAS,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH259,TÓPICOS ESPECIAIS EM HISTÓRIA ANTIGA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH260,TÓPICOS ESPECIAIS EM HISTÓRIA E LITERATURA,4,60,,60
IH20,História,2019/1,OPTATIVAS,,IHH417,HISTÓRIA DA MEDICINA E DA SAÚDE PÚBLICA NO BRASIL,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,1,FET024,METODOLOGIA DO TRABALHO CIENTÍFICO,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,1,IHE301,LÍNGUA ESPANHOLA I,5,75,,75
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,1,IHE401,MÓDULO PRÁTICO I,2,,60,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,1,IHF001,INTRODUÇÃO À FILOSOFIA,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,1,IHP041,COMUNICACÃO EM PROSA MODERNA I,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,1,IHP050,LINGUA LATINA I,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,2,FEF012,PSICOLOGIA DA EDUCACÃO I,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,2,IHE109,LINGUA ESPANHOLA II,5,75,,75
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,2,IHE402,MÓDULO PRÁTICO II,3,,90,90
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,2,IHP007,INTRODUCÃO A LINGUISTICA,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,2,IHP051,COMUNICACÃO EM PROSA MODERNA II,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,2,IHP060,LINGUA LATINA II,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,FEF022,PSICOLOGIA DA EDUCACÃO II,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,IHE059,PRÁTICA ORAL EM LÍNGUA ESPANHOLA,2,15,30,45
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,IHE303,LÍNGUA ESPANHOLA III,5,75,,75
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,IHE403,MÓDULO PRÁTICO III,1,,30,30
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,IHP008,LINGUISTICA I,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,IHP013,TEORIA DA LITERATURA I,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,3,IHP089,LÍNGUA PORTUGUESA I,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,4,IHE063,CULTURA E CIVILIZAÇÃO ESPANHOLA,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,4,IHE067,PRÁTICA ESCRITA EM LÍNGUA ESPANHOLA,2,15,30,45
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,4,IHE110,LINGUA ESPANHOLA IV,5,75,,75
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,4,IHE404,MÓDULO PRÁTICO IV,3,,90,90
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,4,IHP023,TEORIA DA LITERATURA II,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,4,IHP092,LINGUA PORTUGUESA II,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,5,FET121,DIDATICA GERAL,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,5,IHE069,CULTURA E CIVILIZAÇÃO HISPANO-AMERICANA,4,60,,60
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,5,IHE073,LÍNGUA ESPANHOLA V,5,75,,75
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,5,IHE088,METODOLOGIA ENS LINGUA ESPANHOLA I,5,75,,75
IH21,Letras - Língua e Literatura Espanhola,2003/2,OBRIGATÓRIA,5,IHE405,MÓDULO PRÁTICO V,1,,30,30
